SNname,HostName,PSN,type,redshifts,OtherName,Nobs,targetids,SNra,SNdec,AV,AVerr,AVsour,HostRa,HostDec,Long,Lat,Redshift,orphology,host_velocity,host_vel_err,host_vel_corr,host_vel_corr_err,Discover_date,Last_non-detection_date,template_status,max_ks,filters_used,notes,Explosion_Date,Reference,ReferenceLinks,ethod,other_SNe,ra,dec,gallat,gallong,Avschaflly,morphology,reference,Distance_best,Distance_err_best,ethod_best,Refer_best,Hubble_dm,Hubble_dm_err,Best_dm,Best_dm_err,Best_dm_method,UV2_DatPoints,Cep_dm,Cep_dm_err,Cep_dm_ref,SBF_dm,SBF_dm_err,SBF_dm_ref,PNLF_dm,PNLF_dm_err,PNLF_dm_ref,TF_dm,TF_dm_err,TF_dm_ref,TRGB_dm,TRGB_dm_err,TRGB_ref,Other_dm,Other_dm_err,Other_dm_ref,test
SN2010ae,ESO 162-G17,,Ia-p,0.003662,,15,,'07:15:54.65,-57:20:36.9,0.378,0.0378,S_F_2011,7h15m54.523s,-57d20m36.39s,268.255347,-19.433995,0.003662,Sb? pec sp,1098,5,944,19,'2010-02-22,,done,3,,,,,,,,07h15m54.53s,-57d20m36.6s,268.255,-19.434,0.387,Sb?_pec_edge-on,2005NRAS.361...34D,30.91634922,0.974957148,HF,,30.91634922,0.974957148,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010Y,NGC 3392,,Ia,0.01086,,14,,'10:51:03.90,+65:46:47.0,0.036,0.0036,S_F_2011,10h51m03.002s,65d46m53.5973s,140.497694,47.030676,0.01086,E?             BLAGN,3256,31,3623,34,'2010-02-08,,done,4,,Brown  P. J. et al. 2012  ApJ  749  18,,,,,,10h51m03.00s,+65d46m53.6s,140.498,47.031,0.036,E?,Abazajian_etal_2003,33.2767595,0.465999364,HF,,33.2767595,0.465999364,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010X,NGC 1573A,,?,0.015014,PTF10bhp,1,,'04:48:27.90,+73:28:14.8,0.387,0.0387,S_F_2011,4h48m26.849s,73d28m08.71s,137.824141,17.919031,0.015014,SABbc,4501,11,4636,19,'2010-02-07,,,10,all,Kasliwal  . et al. 2010  ApJ  723  98,,,,,,04h48m26.87s,+73d28m08.8s,137.824,17.919,0.398,SABbc,1991rc3..book.....D,33.97988258,0.412399519,HF,,33.97988258,0.412399519,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010U,NGC 4214,,LBV,0.00097,,1,,'12:15:41.06,+36:20:02.9,0.06,0,"Brown_walker_2020,S_F_2011",12h15m39.174s,36d19m36.8s,160.254547,78.074587,0.00097,IAB(s)m        HII,291,3,274,5,'2010-02-05,,fillin,2,,,,,,,,12h15m39.17s,+36d19m36.8s,160.255,78.075,0.06,IAB(s)m,1991rc3..book.....D,28.03280246,3.454308145,HF,,28.03280246,3.454308145,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010S,A013904-0037,,Ic,0.17,,6,,'01:39:04.48,-00:37:12.2,0.087,0.0087,S_F_2011,,,,,,,,,,,'2010-01-16,,done,4,,,x,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010O,NGC 3690,,Ib,0.010411,,1,,'11:28:33.86,+58:33:51.6,0.035,0,"Brown_walker_2020,S_F_2011",11h28m31.326s,58d33m41.8s,141.90391,55.40714,0.010411,2.1,3121,3,3544,17,'2010-01-24,,done,5,,,,,,,,11h28m32.30s,+58d33m43.0s,141.904,55.407,0.046,S_pec,1997AJ....114...77N,33.18480636,0.472492348,HF,,33.18480636,0.472492348,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010F,NGC 3120,,II,0.00931,,21,,'10:05:21.05,-34:13:21.0,0.291,0.0291,S_F_2011,10h05m23.0158s,-34d13m11.8882s,267.936445,17.134983,0.00931,Sc             HII,2791,2,2828,25,'2010-01-13,,done,3,,Pritchard  T. A.  et al. 2013  arXiv1303.1190,,,,,,10h05m23.04s,-34d13m11.8s,267.936,17.135,0.299,SAB(s)bc?,1998AandAS..130..333T,32.9421367,0.498949968,HF,,32.9421367,0.498949968,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2010C,NGC 3428,,LBV,0.026758,,3,,'10:51:29.79,+09:16:33.6,0.084,0.0084,S_F_2011,10h51m29.517s,9d16m46.44s,239.463548,56.542719,0.026758,SAB(s)b,8022,2,8504,32,'2010-01-10,,fillin,10,,,,,,,,10h51m29.51s,+09d16m46.2s,239.464,56.543,0.086,SAB(s)b,1997AJ....113.1197H,35.23475081,0.368923083,HF,,35.23475081,0.368923083,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PTF10icb,CG +10-19-01,,Ia,0.008606,,15,31734,'12:54:49.16,+58:52:55.1,0.025,0,"Brown_walker_2020,S_F_2011",12h54m49.706s,58d52m56.46s,122.099341,58.240536,0.008606,,2580,21,3058,28,,,done,6,,ilne  P. et al. 2013  arXiv:1308.2703,,,,,,12h54m49.79s,+58d52m56.4s,122.099341,58.240536,0.032,morphology,1999PASP..111..438F,32.77143605,0.521968321,HF,,32.77143605,0.521968321,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PTF10qaf,,,SLSN-II,0.2836,,0,,'23:35.7,+10:47,0.215,0.0215,S_F_2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,test
PTF10qts,,,Ic-BL,0.0907,,1,31795,'16:41:37.60,+28:58:21.1,0.078,0.0078,S_F_2011,,,,,,,,,,,,,,5,u+UV,,55424.6,Walker_etal_2014,https://ui.adsabs.harvard.edu/abs/2014NRAS.442.2768W/abstract,,,ra,dec,,,,morphology,reference,,,,,,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
#PTF10fqs red nova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test
PTF10abyy,,,II,0.0297,,7,31895,'05:16:40.52,+06:47:53.8,0.46,0.046,S_F_2011,,,,,,,,,,,,,,4,30d5,GALEXspectra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test
PTF10aagc,,,SLSN-I,0.206,,0,,'09:39:56.923,+21:43:17.09,0.07,0.007,S_F_2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,test
PTF09atu,,,SLSN-I,0.501,Rashmi,1,,'16:30:24.55,+23:38:25.0,0.128,0.0128,S_F_2011,,,,,,,,,,,,,done,5,u+UV,,,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PTF09cnd,,,SLSN-I,0.258,Kiran,8,,'16:12:08.94,+51:29:16.1,0.065,0.0065,S_F_2011,,,,,,,,,,,,,fillin,4,u+UV,check if in fillin,,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PTF09dlc,,,Ia,0.07,,1,,'21:46:30.00,+06:25:06.9,0.145,0.0145,S_F_2011,,,,,,,,,,,,,done,4,,,,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
PTF09dnp,,,Ia,0.04,,1,,'15:19:25.360,+49:30:04.83,0.05,0.005,S_F_2011,,,,,,,,,,,,,done,4,,,,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009mk,ESO 293-G34,,IIb,0.005043,,20,,'00:06:21.37,-41:28:59.8,0.045,0.0045,S_F_2011,0h06m19.915s,-41d29m59.64s,332.820939,-72.908685,0.005043,SB(s)cd pec sp,1512,6,1510,12,'2009-12-15,,done,3,,,,,,,,00h06m19.91s,-41d29m59.7s,332.821,-72.909,0.046,SB(s)cd_pec_edge-on,2005NRAS.361...34D,31.61109647,0.747244748,HF,,31.61109647,0.747244748,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009mi,IC 2151,,Ic,0.010377,,2,,'05:52:38.23,-17:47:02.5,0.195,0.0195,S_F_2011,5h52m36.423s,-17d47m14.5s,222.886455,-20.759763,0.010377,(R':)SB(s)c,3111,10,3127,19,'2009-12-12,,done,6,,,x,,,,,05h52m36.43s,-17d47m14.2s,222.886,-20.76,0.2,SB(s)bc?,1992ApJS...81..413,33.17783757,0.473439846,HF,,33.17783757,0.473439846,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009mg,ESO 121-G26,,IIb,0.007562,,26,,'06:21:44.86,-59:44:26.0,0.121,0.0121,S_F_2011,6h21m38.7258s,-59d44m23.7787s,268.865191,-26.871361,0.007562,SB(rs)c,2267,4,2221,21,'2009-12-07,,done,4,,Oates  S. R.  et al. 2012  NRAS  424  1297,,,,,,06h21m38.75s,-59d44m23.7s,268.865,-26.871,0.123,SB(rs)bc,2004AJ....128...16K,32.49059512,0.561445054,HF,,32.49059512,0.561445054,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009lm,NGC 2980,,IIP,0.01908,,12,,'09:43:12.07,-09:36:19.9,0.141,0.0141,S_F_2011,9h43m11.96s,-9d36m44.64s,245.151949,31.442328,0.01908,SAB(s)c?       HII,5720,9,6123,38,'2009-11-17,,done,4,all 6,,,,,,,09h43m11.97s,-09d36m44.6s,245.152,31.442,0.144,SAB(s)c?,1991rc3..book.....D,34.50031766,0.388830304,HF,,34.50031766,0.388830304,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009ll,ESO 122-G4,,IIP,0.044537,,4,,'06:42:12.52,-61:04:27.2,0.28,0.028,S_F_2011,6h42m13.0986s,-61d04m14.7726s,270.817132,-24.607306,0.044537,SB(r)a,13352,45,13496,55,'2009-11-12,,done,3,,,,,,,,06h42m13.12s,-61d04m14.8s,270.817,-24.607,0.287,SB(r)ab,20096dF...C...0000J,36.34106914,0.355607262,HF,,36.34106914,0.355607262,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009kr,NGC 1832,,IIn/L?,0.006468,,4,,'05:12:03.30,-15:41:52.2,0.196,0.0196,S_F_2011,5h12m03.332s,-15d41m16.01s,216.612198,-28.902177,0.006468,SB(r)bc,1939,5,1912,12,'2009-11-06,,done,3,,Pritchard  T. A.  et al. 2013  arXiv1303.1190,,,,,,05h12m03.33s,-15d41m16.1s,216.612,-28.902,0.2,SB(r)bc,2004AJ....128...16K,32.15122656,0.621857452,HF,,32.15122656,0.621857452,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009jr,IC 1320,,Ia,0.016548,,7,,'20:26:26.03,+02:54:32.1,0.361,0.0361,S_F_2011,20h26m25.6801s,2d54m34.9513s,46.969956,-19.559956,0.016548,SB(s)b?,4961,18,5236,24,'2009-10-08,,done,4,,,,,,,,20h26m25.66s,+02d54m35.0s,46.97,-19.56,0.369,SB(s)b?,1998AandAS..130..333T,34.19118365,0.401900191,HF,,34.19118365,0.401900191,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009jh,A144910+2925,,SLSN-I,0.349,PTF09cwl,1,,'14:49:10.09,+29:25:10.4,0.043,0.0043,S_F_2011,,,,,,,,,,,'2009-08-02,,done,4,u UV,,,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009jf,NGC 7479,,Ib,0.007942,,16,,'23:04:52.98,+12:19:59.5,0.303,0.0303,S_F_2011,23h04m56.668s,12d19m22.36s,86.270769,-42.841757,0.007942,SB(s)c;LINER   Sy2,2381,1,2458,17,'2009-09-27,,UVUdone,4,,Valenti  S.  et al. 2011   NRAS  416  3138,55099,Valenti_etal_2011,https://ui.adsabs.harvard.edu/abs/2011NRAS.416.3138V/abstract,tight non-detections,,23h04m56.65s,+12d19m22.4s,86.271,-42.842,0.308,SB(s)c,1998AJ....115...62H,32.59713449,0.544940938,HF,Valenti_etal_2011,32.59713449,0.544940938,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009jb,A172341+3029,,Ia,0.03,PTF09dnl,3,,'17:23:41.76,+30:29:50.64,0.115,0.0115,S_F_2011,,,,,,,,,,,'2009-09-17,,done,7,,ilne  P. et al. 2013  arXiv:1308.2703,,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009iz,UGC 2175,,Ib,0.014196,,4,,'02:42:15.41,+42:23:50.1,0.227,0.0227,S_F_2011,2h42m16.5466s,42d23m35.6808s,143.855619,-15.930837,0.014196,SAB(s)bc,4256,23,4194,29,'2009-09-19,,done,4,,,,,,,,02h42m16.50s,+42d23m35.5s,143.856,-15.931,0.233,SAB(s)bc,1999ApJS..121..287H,33.85834561,0.420119889,HF,,33.85834561,0.420119889,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009ip,NGC 7259,,imp-IIn,0.005944,,119,,'22:23:08.3,-28:56:52,0.045,0,"Brown_walker_2020,S_F_2011",22h23m05.5451s,-28d57m17.4766s,20.887687,-57.34902,0.005944,Sb,1782,5,1886,13,'2009-08-26,,done,10,,Fraser  .  et al. 2013  NRAS  433  1312 and Pastorello  A.  et al 2013  ApJ  767  1 and argutti  R.  et al. 2013arXiv1306.0038,,,,,,22h23m05.52s,-28d57m17.4s,20.888,-57.349,0.054,Sb,2005NRAS.361...34D,31.96787602,0.660052079,HF,,31.96787602,0.660052079,,,,58,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009ig,NGC 1015,,Ia,0.00877,,35,,'02:38:11.62,-01:18:45.3,0.086,0.0086,S_F_2011,2h38m11.565s,-1d19m07.02s,172.188547,-53.65391,0.00877,SB(r)a:,2629,6,2534,11,'2009-08-20,,done,18,,Foley  R.  et al. 2012  ApJ  744  38 and Brown  P. J. et al. 2012  ApJ  749  18,,,,,,02h38m11.56s,-01d19m07.3s,172.189,-53.654,0.088,SB(r)a?,2005NRAS.361...34D,32.503,0.0815,Cepheid,Cepheids_Riess_etal_2016,32.81229045,0.515147481,,,,16,32.503,0.0815,Cepheids_Riess_etal_2016,,,ref,,,ref,32.6,0.4,Tully_1998,,,,,,,test
SN2009hd,NGC 3627,,II,0.002425,,3,,'11:20:16.99,+12:58:46.3,0.07,0,"Brown_walker_2020,S_F_2011",11h20m15.026s,12d59m28.64s,241.9607728,64.4184756,0.002425,SAB(s)b;LINER  Sy2,727,3,477,13,'2009-07-02,,done,3,,,,,,,,11h20m14.96s,+12d59m29.5s,241.961,64.418,0.091,SAB(s)b,1991RC3.9.C...0000d,30.02100957,1.418813853,HF,,30.02100957,1.418813853,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009gj,NGC 134,,IIb,0.005277,,3,,'00:30:28.56,-33:12:56.0,0.03,0,"Brown_walker_2020,S_F_2011",0h30m21.893s,-33d14m43.26s,338.307087,-82.377976,0.005277,SAB(s)bc       HII,1582,3,1573,11,'2009-06-20,,done,5,,,,,,,,00h30m21.97s,-33d14m38.5s,338.307,-82.378,0.05,SAB(s)bc,2004AJ....128...16K,31.70936991,0.721261262,HF,,31.70936991,0.721261262,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009gf,NGC 5525,,Ia,0.018523,,21,,'14:15:37.11,+14:16:48.6,0.068,0.0068,S_F_2011,14h15m39.236s,14d16m57.62s,3.951096,66.548265,0.018523,S0,5553,26,6213,43,'2009-06-15,,done,7,,,,,,,,14h15m39.23s,+14d16m57.4s,3.951,66.548,0.07,S0,1991rc3..book.....D,34.43597589,0.39184329,HF,,34.43597589,0.39184329,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009dd,NGC 4088,,II,0.002524,,5,,'12:05:34.10,+50:32:18.6,0.053,0.0053,S_F_2011,12h05m34.2189s,50d32m21.0319s,140.335155,65.011157,0.002524,SAB(rs)bc      HII,757,1,1112,16,'2009-04-13,,fillin,9,,Pritchard  T. A.  et al. 2013  arXiv1303.1190,,,,,,12h05m34.19s,+50d32m20.5s,140.335,65.011,0.054,SAB(rs)bc,2001AandA...370..765V,30.10881692,1.365891053,HF,,30.10881692,1.365891053,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009dc,UGC 10064,,Ia-SC,0.021391,,4,,'15:51:12.12,+25:42:28.0,0.16,0,"Brown_walker_2020,S_F_2011",15h51m13.2752s,25d42m06.784s,41.4356,49.937713,0.021391,S0,6413,21,7012,32,'2009-04-09,,done,5,,Silverman  J. .  et al. 2011  NRAS  410  585,,,,,,15h51m13.28s,+25d42m06.9s,41.436,49.938,0.191,S0,1999PASP..111..438F,34.74864372,0.380981008,HF,,34.74864372,0.380981008,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009cz,NGC 2789,,Ia,0.021138,,11,,'09:15:00.02,+29:44:07.1,0.07,0.007,S_F_2011,9h14m59.6639s,29d43m48.9141s,196.3683315,42.7798637,0.02116,S0/a,6344,3,6639,17,'2009-04-06,,done,6,,ilne  P. et al. 2013  arXiv:1308.2703,,,,,,09h14m59.66s,+29d43m49.0s,196.368,42.78,0.071,S0/a,2004ApJ...607..202,34.72515339,0.381334295,HF,,34.72515339,0.381334295,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009bw,UGC 2890,,II,0.003853,,6,,'03:56:06.92,+72:55:40.9,0.616,0.0616,S_F_2011,3h56m04.44s,72d55m18.5s,135.58522,14.763487,0.003853,Sdm pec:,1155,6,1420,16,'2009-03-27,,done,7,,Inserra  C.  et al. 2012NRAS.422.1122I,,,,,,03h56m04.12s,+72d55m16.9s,135.585,14.763,0.629,Sdmpec?,1992ApJS...81....5S,31.02624744,0.933192939,HF,,31.02624744,0.933192939,,,,3,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009bb,NGC 3278,,Ic,0.009877,,6,,'10:31:33.92,-39:57:28.2,0.263,0.0263,S_F_2011,10h31m35.387s,-39d57m16.63s,275.821074,15.443059,0.009877,SA(s)c?        HII,2961,37,2912,44,'2009-03-21,,done,7,,Pignata  G.  et al. 2011  ApJ  728  14,54908.1,Pignata_etal_2011,https://ui.adsabs.harvard.edu/abs/2011ApJ...728...14P/abstract,,,10h31m35.39s,-39d57m16.7s,275.821,15.443,0.27,SA(s)c?,1992ApJS...83...29S,33.07052955,0.488389404,HF,Pignata_etal_2011,33.07052955,0.488389404,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009ay,NGC 6479,,II,0.022182,,2,,'17:48:22.97,+54:08:54.7,0.095,0,"Brown_walker_2020,S_F_2011",17h48m21.5875s,54d08m56.4765s,81.949637,30.747427,0.022182,Sc,6650,43,7020,46,'2009-03-20,,done,4,,,x,,,,,17h48m21.59s,+54d08m56.4s,81.95,30.747,0.117,Sc,1999PASP..111..438F,34.82744574,0.379765029,HF,,34.82744574,0.379765029,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009au,ESO 443-G21,,IIn,0.009404,,1,,'12:59:46.00,-29:36:07.5,0.245,0.0245,S_F_2011,12h59m45.894s,-29d36m00.98s,305.096065,33.236567,0.009404,Scd: sp        HII,2819,8,2448,34,'2009-03-11,,partial,8,,,x,,,,,12h59m45.90s,-29d36m00.8s,305.096,33.237,0.25,Scd?_edge-on,2005NRAS.361...34D,32.9638129,0.496590419,HF,,32.9638129,0.496590419,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009at,NGC 5301,,II,0.005014,,3,,'13:46:26.68,+46:06:08.7,0.046,0.0046,S_F_2011,13h46m24.609s,46d06m26.66s,96.699973,68.121083,0.005014,SA(s)bc: sp,1503,23,2071,34,'2009-03-11,,fillin,3,,Pritchard  T. A.  et al. 2013  arXiv1303.1190,x,,,,,13h46m24.67s,+46d06m25.4s,96.7,68.121,0.047,SA(s)bc?_edge-on,2005SDSS4.C...0000:,31.59813242,0.754380272,HF,,31.59813242,0.754380272,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009an,NGC 4332,,Ia,0.009233,,13,,'12:22:47.40,+65:51:04.0,0.05,0.005,S_F_2011,12h22m46.82s,65d50m37.31s,127.586327,51.024785,0.009233,SB(s)a         HII,2768,28,3194,33,'2009-02-27,,done,14,,ilne  P. et al. 2013  arXiv:1308.2703,,,,,,12h22m46.76s,+65d50m37.6s,127.586,51.025,0.051,SB(s)a,2004SDSS2.C...0000:,32.92416795,0.503625489,HF,,32.92416795,0.503625489,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009aj,ESO 221-G18,,II,0.009618,,1,,'13:56:45.33,-48:29:36.2,0.394,0.0394,S_F_2011,13h56m45.0235s,-48d29m50.1118s,313.952725,12.972431,0.009618,Sa?,2883,8,4352,112,'2009-02-24,,done,,,,x,,,,,13h56m44.76s,-48d29m48.9s,313.953,12.972,0.403,Sa?,2005NRAS.361...34D,33.01256073,0.490987028,HF,,33.01256073,0.490987028,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2009Y,NGC 5728,,Ia,0.009353,,36,,'14:42:23.68,-17:14:48.3,0.273,0.0273,S_F_2011,14h42m23.928s,-17d15m11.41s,337.3244597,38.0985382,0.009353,(R_1)SAB(r)a;HII Sy2,2804,20,3000,28,'2009-02-01,,done,,,,,,,,,14h42m23.90s,-17d15m11.1s,337.324,38.099,0.279,SAB(r)a?,2005AJ....130.1037C,32.95222756,0.499021556,HF,,32.95222756,0.499021556,,,,9,,,,,,ref,,,ref,31.9,0.55,TF_Springob_2009,,,,,,,test
SN2009N,NGC 4487,,IIP,0.003449,,6,,'12:31:09.46,-08:02:56.3,0.056,0.0056,S_F_2011,12h31m04.4738s,-8d03m14.5454s,294.235246,54.473621,0.003456,SAB(rs)cd,1036,2,940,14,'2009-01-24,,done,,,Pritchard  T. A.  et al. 2013  arXiv1303.1190,x,,,,,12h31m04.46s,-08d03m14.1s,294.235,54.474,0.058,SAB(rs)cd,2011ApJS..197...28P,30.79013629,1.025848853,HF,,30.79013629,1.025848853,,,,2,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SNF20080720001,,,Ia,0.021,,1,,,,,,,,,,,,,7379,109,7247,112,,,done,8,m2,,,,,,,01h05m27.17s,+37d51m08.5s,125.982,-24.936,0.191,morphology,2000NRAS.317...55S,35.05332507,0.379978823,HF,,35.05332507,0.379978823,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SNF20080514002,,,Ia,0.0221,,14,,,,,,,,,,,,,6624,27,7276,45,,,done,,,Brown  P. J. et al. 2012  ApJ  749  18,,,,,,13h29m13.64s,+11d16m33.0s,334.008,71.829,0.092,S0,2005SDSS4.C...0000:,34.81893914,0.379169385,HF,,34.81893914,0.379169385,,,,8,,,ref,,,ref,,,ref,,,,,,,,,ref,test
CSS081009,,,SLSN-II,0.285,,2,,,,,,,,,,,,,,,,,,,GI12,4,all,,,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008iy,A160837+0416,,SLSN-II,0.0411,CSS080928160837+041626,3,31399,'16:08:37.23,+04:16:26.7,0.172,0.0172,S_F_2011,,,,,,,,,,,'2008-09-28,,GI12,7,all,iller  A. A.  et al.  2010  NRAS  404  305,,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,1,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008in,NGC 4303,,IIP,0.005224,,8,,'12:22:01.77,+04:28:47.5,0.05,0,"Brown_walker_2020,S_F_2011",12h21m54.9275s,4d28m25.5883s,284.3706957,66.275675,0.005224,SAB(rs)bc;HII  Sy2,1566,2,994,34,'2008-12-26,,done,5,,Roy  R.  et al. 2011  ApJ  736  76,2454825.6,Roy_etal_2011,https://ui.adsabs.harvard.edu/abs/2011ApJ...736...76R/abstract,early light fitting,,12h21m54.90s,+04d28m25.1s,284.371,66.276,0.061,SAB(rs)bc,1985AJ.....90.1681B,31.68729631,0.726894207,HF,Roy_etal_2011,31.68729631,0.726894207,,,,6,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008ij,NGC 6643,,II,0.00495,,17,,'18:19:51.81,+74:33:54.9,0.16,0.016,S_F_2011,18h19m46.37s,74d34m06.23s,105.535697,28.174695,0.00495,SA(rs)c,1484,1,1882,18,'2008-12-19,,done,24,,Pritchard  T. A.  et al. 2013  arXiv1303.1190,x,,,,,18h19m46.41s,+74d34m06.1s,105.536,28.175,0.164,SA(rs)c,1998AJ....115...62H,31.57050702,0.758059655,HF,,31.57050702,0.758059655,,,,7,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008hv,NGC 2765,,Ia,0.012549,,23,,'09:07:34.06,+03:23:32.1,0.086,0.0086,S_F_2011,9h07m36.6442s,3d23m34.5156s,226.665164,31.624165,0.012549,S0,3762,20,4071,34,'2008-12-02,,done,9,,Brown  P. J. et al. 2012  ApJ  749  18,,,,,,09h07m36.64s,+03d23m34.5s,226.665,31.624,0.088,S0,2003AJ....126.2268W,33.59043147,0.438095913,HF,,33.59043147,0.438095913,,,,16,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008hs,NGC 910,,Ia,0.017369,,21,,'02:25:29.62,+41:50:35.1,0.154,0.0154,S_F_2011,2h25m26.772s,41d49m27.5s,141.108515,-17.705447,0.017369,E+,5207,21,5114,29,'2008-12-01,,done,4,,Brown  P. J. et al. 2012  ApJ  749  18,,,,,,02h25m26.78s,+41d49m27.4s,141.109,-17.705,0.157,cD,2002AJ....123.2990B,34.29627541,0.397306918,HF,,34.29627541,0.397306918,,,,5,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008ha,UGC 12682,,Ia,0.004647,,2,,'23:34:52.69,+18:13:35.4,0.209,0.0209,S_F_2011,23h34m53.2116s,18d13m36.8436s,98.567376,-40.994964,0.004647,Im,1393,2,1494,17,'2008-11-07,,done,5,,Foley  R. J.  et al. 2009  AJ  138  376,,,,,,23h34m53.50s,+18d13m38.0s,98.567,-40.995,0.215,Im,1993ApJS...88..383L,31.4330931,0.797470658,HF,,31.4330931,0.797470658,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008ge,NGC 1527,,Ia,0.004043,,4,,'04:08:24.68,-47:53:47.4,0.034,0.0034,S_F_2011,4h08m24.09s,-47d53m48.9692s,255.146056,-46.709611,0.004043,SA(r)00,1212,17,1112,22,'2008-10-08,,done,3,,,,,,,,04h08m24.14s,-47d53m49.3s,255.146,-46.71,0.035,SAB0-(r)?,2008AJ....135.2424O,31.28,0.22,SBF,SBF_Tonry_etal_2001,31.13085062,0.897910305,,,,0,,,ref,31.28,0.22,SBF_Tonry_etal_2001,,,ref,,,,,,,,,short,test
SN2008fz,A231616+1142,,Ic,0.133,,2,,'23:16:16.60,+11:42:47.5,0.114,0.0114,S_F_2011,,,,,,,,,,,'2008-09-22,,clean,3,,,x,,,,,ra,dec,,,,morphology,reference,,,,,,,,,,,,,ref,,,ref,,,ref,,,,,,,,,ref,test
SN2008ex,UGC 11428,,IIn,0.013159,,2,,'19:20:28.68,+30:49:42.0,0.609,0.0609,S_F_2011,19h20m28.528s,30d49m31.8838s,63.618999,7.87922,0.013159,Scd:,3945,11,4322,20,'2008-08-17,,done,4,,,x,,,,,19h20m28.54s,+30d49m31.8s,63.619,7.879,0.624,Scd?,1991rc3..book.....D,33.69357256,0.430130798,HF,,33.69357256,0.430130798,,,,0,,,ref,,,ref,,,ref,,,,,,,,,ref,test
