Epoch,Wavelength,Flux
0,427200.0,3.5426e-16
0,427700.0,3.5286e-16
0,428100.0,3.5146e-16
0,428500.0,3.5006e-16
0,428900.0,3.4858e-16
0,429400.0,3.4718e-16
0,429800.0,3.4578e-16
0,430200.0,3.4447e-16
0,430700.0,3.4306999999999997e-16
0,431100.0,3.4167e-16
0,431500.0,3.4027e-16
0,432000.0,3.3896000000000004e-16
0,432400.0,3.3756e-16
0,432800.0,3.3624e-16
0,433300.0,3.3485e-16
0,433700.0,3.3353e-16
0,434100.0,3.3213e-16
0,434600.0,3.3081e-16
0,435000.0,3.295e-16
0,435400.0,3.281e-16
0,435900.0,3.2677999999999996e-16
0,436300.0,3.2547e-16
0,436800.0,3.2415e-16
0,437200.0,3.2292000000000003e-16
0,437600.0,3.2160000000000004e-16
0,438100.0,3.2029e-16
0,438500.0,3.1905000000000003e-16
0,438900.0,3.1774e-16
0,439400.0,3.165e-16
0,439800.0,3.1527e-16
0,440300.0,3.1395e-16
0,440700.0,3.1272000000000003e-16
0,441200.0,3.1149e-16
0,441600.0,3.1025e-16
0,442000.0,3.0902e-16
0,442500.0,3.0778e-16
0,442900.0,3.0655e-16
0,443400.0,3.0532e-16
0,443800.0,3.0408e-16
0,444300.0,3.0285000000000003e-16
0,444700.0,3.0162e-16
0,445100.0,3.0038e-16
0,445600.0,2.9915e-16
0,446000.0,2.98e-16
0,446500.0,2.9676e-16
0,446900.0,2.9553e-16
0,447400.0,2.9438e-16
0,447800.0,2.9314e-16
0,448300.0,2.9191e-16
0,448700.0,2.9068e-16
0,449200.0,2.8944000000000003e-16
0,449600.0,2.8821e-16
0,450100.0,2.8689e-16
0,450500.0,2.8558e-16
0,451000.0,2.841e-16
0,451400.0,2.8237e-16
0,451900.0,2.8031e-16
0,452300.0,2.7834e-16
0,452800.0,2.7653e-16
0,453200.0,2.7464e-16
0,453700.0,2.7414e-16
0,454200.0,2.748e-16
0,454600.0,2.748e-16
0,455100.0,2.7423e-16
0,455500.0,2.734e-16
0,456000.0,2.7242e-16
0,456400.0,2.7143e-16
0,456900.0,2.7035999999999997e-16
0,457400.0,2.6937000000000003e-16
0,457800.0,2.683e-16
0,458300.0,2.6723e-16
0,458700.0,2.6617e-16
0,459200.0,2.6509999999999996e-16
0,459700.0,2.6402999999999997e-16
0,460100.0,2.6296e-16
0,460600.0,2.6189e-16
0,461000.0,2.609e-16
0,461500.0,2.5983e-16
0,462000.0,2.5876e-16
0,462400.0,2.5777999999999997e-16
0,462900.0,2.5679e-16
0,463400.0,2.5572e-16
0,463800.0,2.5473e-16
0,464300.0,2.5366e-16
0,464700.0,2.5268e-16
0,465200.0,2.5160999999999996e-16
0,465700.0,2.5062e-16
0,466100.0,2.4955e-16
0,466600.0,2.4856e-16
0,467100.0,2.4749e-16
0,467500.0,2.4634000000000003e-16
0,468000.0,2.4519e-16
0,468500.0,2.4395999999999997e-16
0,469000.0,2.4289e-16
0,469400.0,2.4207e-16
0,469900.0,2.4133e-16
0,470400.0,2.4049999999999996e-16
0,470800.0,2.3968e-16
0,471300.0,2.3878e-16
0,471800.0,2.3786999999999996e-16
0,472300.0,2.3687999999999997e-16
0,472700.0,2.3598e-16
0,473200.0,2.3507e-16
0,473700.0,2.3408999999999997e-16
0,474200.0,2.3317999999999997e-16
0,474600.0,2.3228e-16
0,475100.0,2.3129e-16
0,475600.0,2.3039e-16
0,476100.0,2.2948e-16
0,476500.0,2.2858e-16
0,477000.0,2.2767e-16
0,477500.0,2.2677e-16
0,478000.0,2.2586e-16
0,478400.0,2.2496e-16
0,478900.0,2.2405e-16
0,479400.0,2.2315e-16
0,479900.0,2.2224e-16
0,480400.0,2.2134000000000001e-16
0,480900.0,2.2043e-16
0,481300.0,2.1953000000000001e-16
0,481800.0,2.1871e-16
0,482300.0,2.1779999999999998e-16
0,482800.0,2.169e-16
0,483300.0,2.1606999999999998e-16
0,483800.0,2.1517e-16
0,484200.0,2.1425999999999998e-16
0,484700.0,2.1343999999999997e-16
0,485200.0,2.1254e-16
0,485700.0,2.1171000000000002e-16
0,486200.0,2.1089e-16
0,486700.0,2.0998999999999999e-16
0,487200.0,2.0916999999999998e-16
0,487600.0,2.0825999999999998e-16
0,488100.0,2.0743999999999997e-16
0,488600.0,2.0662e-16
0,489100.0,2.0571000000000002e-16
0,489600.0,2.0489e-16
0,490100.0,2.0398000000000001e-16
0,490600.0,2.0316e-16
0,491100.0,2.0234e-16
0,491600.0,2.0152000000000002e-16
0,492100.0,2.0069e-16
0,492600.0,1.9979000000000001e-16
0,493100.0,1.988e-16
0,493500.0,1.9757e-16
0,494000.0,1.9568e-16
0,494500.0,1.928e-16
0,495000.0,1.914e-16
0,495500.0,1.9247e-16
0,496000.0,1.9321e-16
0,496500.0,1.9313e-16
0,497000.0,1.9262999999999999e-16
0,497500.0,1.9197e-16
0,498000.0,1.9123e-16
0,498500.0,1.9057999999999998e-16
0,499000.0,1.8984000000000002e-16
0,499500.0,1.891e-16
0,500000.0,1.8836e-16
0,500500.0,1.8762e-16
0,501000.0,1.8688e-16
0,501500.0,1.8613e-16
0,502000.0,1.8539000000000002e-16
0,502500.0,1.8465e-16
0,503000.0,1.8391e-16
0,503500.0,1.8317e-16
0,504000.0,1.8243000000000001e-16
0,504500.0,1.8169e-16
0,505100.0,1.8095e-16
0,505600.0,1.8021e-16
0,506100.0,1.7955e-16
0,506600.0,1.7881e-16
0,507100.0,1.7807e-16
0,507600.0,1.7742e-16
0,508100.0,1.7668e-16
0,508600.0,1.7594e-16
0,509100.0,1.7527999999999999e-16
0,509600.0,1.7454e-16
0,510100.0,1.7388e-16
0,510600.0,1.7314000000000001e-16
0,511200.0,1.7248000000000002e-16
0,511700.0,1.7174e-16
0,512200.0,1.7108e-16
0,512700.0,1.7042e-16
0,513200.0,1.6968e-16
0,513700.0,1.6902999999999998e-16
0,514200.0,1.6837e-16
0,514800.0,1.6771e-16
0,515300.0,1.6697e-16
0,515800.0,1.6631e-16
0,516300.0,1.6565000000000001e-16
0,516800.0,1.65e-16
0,517300.0,1.6434e-16
0,517900.0,1.6368e-16
0,518400.0,1.6302e-16
0,518900.0,1.6236e-16
0,519400.0,1.6171e-16
0,519900.0,1.6105e-16
0,520500.0,1.6039e-16
0,521000.0,1.5972999999999998e-16
0,521500.0,1.5907e-16
0,522000.0,1.5842e-16
0,522600.0,1.5776e-16
0,523100.0,1.571e-16
0,523600.0,1.5628e-16
0,524100.0,1.5513e-16
0,524700.0,1.5299e-16
0,525200.0,1.4994e-16
0,525700.0,1.4994e-16
0,526200.0,1.5166999999999998e-16
0,526800.0,1.5224999999999998e-16
0,527300.0,1.5192e-16
0,527800.0,1.5142e-16
0,528300.0,1.5077e-16
0,528900.0,1.5019e-16
0,529400.0,1.4962e-16
0,529900.0,1.4904e-16
0,530500.0,1.4846e-16
0,531000.0,1.4789e-16
0,531500.0,1.4731e-16
0,532100.0,1.4674e-16
0,532600.0,1.4616e-16
0,533100.0,1.4558e-16
0,533700.0,1.4501e-16
0,534200.0,1.4442999999999999e-16
0,534700.0,1.4386e-16
0,535300.0,1.4328e-16
0,535800.0,1.4271e-16
0,536300.0,1.4213e-16
0,536900.0,1.4155e-16
0,537400.0,1.4098e-16
0,538000.0,1.4049000000000002e-16
0,538500.0,1.3991e-16
0,539000.0,1.3933e-16
0,539600.0,1.3875999999999999e-16
0,540100.0,1.3817999999999998e-16
0,540700.0,1.3761e-16
0,541200.0,1.3703e-16
0,541700.0,1.3646e-16
0,542300.0,1.3588e-16
0,542800.0,1.3522e-16
0,543400.0,1.3455999999999999e-16
0,543900.0,1.3373999999999998e-16
0,544500.0,1.3300000000000002e-16
0,545000.0,1.3259e-16
0,545600.0,1.3234e-16
0,546100.0,1.3192999999999998e-16
0,546700.0,1.3152e-16
0,547200.0,1.3103e-16
0,547800.0,1.3053e-16
0,548300.0,1.3004e-16
0,548800.0,1.2955e-16
0,549400.0,1.2905e-16
0,550000.0,1.2848e-16
0,550500.0,1.2798e-16
0,551100.0,1.2749e-16
0,551600.0,1.2691e-16
0,552200.0,1.2642e-16
0,552700.0,1.2584e-16
0,553300.0,1.2519e-16
0,553800.0,1.2453e-16
0,554400.0,1.2362e-16
0,554900.0,1.2255000000000001e-16
0,555500.0,1.2181e-16
0,556000.0,1.2173e-16
0,556600.0,1.2165e-16
0,557200.0,1.2149e-16
0,557700.0,1.2116e-16
0,558300.0,1.2082999999999998e-16
0,558800.0,1.2042e-16
0,559400.0,1.1992e-16
0,560000.0,1.1951e-16
0,560500.0,1.1901999999999998e-16
0,561100.0,1.1861e-16
0,561600.0,1.1811e-16
0,562200.0,1.1762e-16
0,562800.0,1.1713e-16
0,563300.0,1.1671e-16
0,563900.0,1.1622e-16
0,564500.0,1.1573e-16
0,565000.0,1.1532e-16
0,565600.0,1.1482e-16
0,566200.0,1.1433e-16
0,566700.0,1.1392e-16
0,567300.0,1.1342e-16
0,567900.0,1.1293e-16
0,568400.0,1.1252e-16
0,569000.0,1.1210999999999999e-16
0,569600.0,1.1162e-16
0,570200.0,1.112e-16
0,570700.0,1.1071e-16
0,571300.0,1.103e-16
0,571900.0,1.0989e-16
0,572400.0,1.0939000000000001e-16
0,573000.0,1.0898000000000001e-16
0,573600.0,1.0857000000000001e-16
0,574200.0,1.0808e-16
0,574700.0,1.0767e-16
0,575300.0,1.0726e-16
0,575900.0,1.0676000000000001e-16
0,576500.0,1.0634999999999999e-16
0,577000.0,1.0593999999999999e-16
0,577600.0,1.0552999999999999e-16
0,578200.0,1.0503e-16
0,578800.0,1.0462e-16
0,579400.0,1.0421000000000001e-16
0,579900.0,1.0371999999999999e-16
0,580500.0,1.0331e-16
0,581100.0,1.0289999999999999e-16
0,581700.0,1.0248999999999999e-16
0,582300.0,1.0207e-16
0,582900.0,1.0174e-16
0,583400.0,1.0133000000000001e-16
0,584000.0,1.0092000000000001e-16
0,584600.0,1.0051e-16
0,585200.0,1.0018000000000001e-16
0,585800.0,9.9771e-17
0,586400.0,9.936e-17
0,587000.0,9.894799999999999e-17
0,587500.0,9.8537e-17
0,588100.0,9.8208e-17
0,588700.0,9.779700000000002e-17
0,589300.0,9.738600000000001e-17
0,589900.0,9.6974e-17
0,590500.0,9.6645e-17
0,591100.0,9.6234e-17
0,591700.0,9.582299999999999e-17
0,592300.0,9.5412e-17
0,592900.0,9.5083e-17
0,593500.0,9.467100000000001e-17
0,594100.0,9.4342e-17
0,594700.0,9.393100000000001e-17
0,595300.0,9.352e-17
0,595800.0,9.3191e-17
0,596400.0,9.278e-17
0,597000.0,9.245100000000001e-17
0,597600.0,9.2039e-17
0,598200.0,9.171e-17
0,598800.0,9.1299e-17
0,599400.0,9.096999999999999e-17
0,600000.0,9.055900000000001e-17
0,600600.0,9.023e-17
0,601200.0,8.9818e-17
0,601900.0,8.9489e-17
0,602500.0,8.915999999999999e-17
0,603100.0,8.8749e-17
0,603700.0,8.842e-17
0,604300.0,8.809100000000001e-17
0,604900.0,8.768e-17
0,605500.0,8.7351e-17
0,606100.0,8.702200000000002e-17
0,606700.0,8.661100000000001e-17
0,607300.0,8.6282e-17
0,607900.0,8.595299999999999e-17
0,608500.0,8.5541e-17
0,609100.0,8.5212e-17
0,609700.0,8.4883e-17
0,610400.0,8.4554e-17
0,611000.0,8.4225e-17
0,611600.0,8.3814e-17
0,612200.0,8.3485e-17
0,612800.0,8.315600000000001e-17
0,613400.0,8.2827e-17
0,614000.0,8.2498e-17
0,614600.0,8.2153e-17
0,615300.0,8.1824e-17
0,615900.0,8.147800000000001e-17
0,616500.0,8.1116e-17
0,617100.0,8.0697e-17
0,617700.0,8.012899999999999e-17
0,618400.0,7.9208e-17
0,619000.0,7.8237e-17
0,619600.0,7.824600000000001e-17
0,620200.0,7.866499999999999e-17
0,620800.0,7.8715e-17
0,621500.0,7.8542e-17
0,622100.0,7.8287e-17
0,622700.0,7.799899999999999e-17
0,623300.0,7.7703e-17
0,624000.0,7.739899999999999e-17
0,624600.0,7.709399999999999e-17
0,625200.0,7.679e-17
0,625800.0,7.6486e-17
0,626500.0,7.6173e-17
0,627100.0,7.5869e-17
0,627700.0,7.5564e-17
0,628300.0,7.5268e-17
0,629000.0,7.4964e-17
0,629600.0,7.466e-17
0,630200.0,7.4363e-17
0,630900.0,7.4067e-17
0,631500.0,7.3763e-17
0,632100.0,7.3467e-17
0,632800.0,7.3179e-17
0,633400.0,7.2883e-17
0,634000.0,7.2587e-17
0,634700.0,7.2299e-17
0,635300.0,7.2003e-17
0,635900.0,7.1715e-17
0,636600.0,7.1427e-17
0,637200.0,7.113899999999999e-17
0,637900.0,7.085100000000001e-17
0,638500.0,7.0563e-17
0,639100.0,7.028399999999999e-17
0,639800.0,6.999600000000001e-17
0,640400.0,6.9716e-17
0,641100.0,6.9428e-17
0,641700.0,6.9149e-17
0,642400.0,6.886899999999999e-17
0,643000.0,6.8581e-17
0,643600.0,6.830199999999999e-17
0,644300.0,6.8014e-17
0,644900.0,6.772600000000001e-17
0,645600.0,6.743e-17
0,646200.0,6.7125e-17
0,646900.0,6.6796e-17
0,647500.0,6.6434e-17
0,648200.0,6.6089e-17
0,648800.0,6.5842e-17
0,649500.0,6.566100000000001e-17
0,650100.0,6.5456e-17
0,650800.0,6.5225e-17
0,651400.0,6.497000000000001e-17
0,652100.0,6.4707e-17
0,652700.0,6.4427e-17
0,653400.0,6.413999999999999e-17
0,654000.0,6.3868e-17
0,654700.0,6.3638e-17
0,655400.0,6.342399999999999e-17
0,656000.0,6.320200000000001e-17
0,656700.0,6.296300000000001e-17
0,657300.0,6.2733e-17
0,658000.0,6.248600000000001e-17
0,658600.0,6.2248e-17
0,659300.0,6.2001e-17
0,660000.0,6.176300000000001e-17
0,660600.0,6.1516e-17
0,661300.0,6.126899999999999e-17
0,662000.0,6.1022e-17
0,662600.0,6.078399999999999e-17
0,663300.0,6.053699999999999e-17
0,663900.0,6.029e-17
0,664600.0,6.0052e-17
0,665300.0,5.980499999999999e-17
0,665900.0,5.9558e-17
0,666600.0,5.9311e-17
0,667300.0,5.9065e-17
0,668000.0,5.881e-17
0,668600.0,5.8547e-17
0,669300.0,5.825899999999999e-17
0,670000.0,5.7921e-17
0,670600.0,5.7494e-17
0,671300.0,5.7091e-17
0,672000.0,5.6967e-17
0,672700.0,5.6943e-17
0,673300.0,5.682699999999999e-17
0,674000.0,5.6638e-17
0,674700.0,5.6433e-17
0,675400.0,5.6219e-17
0,676000.0,5.6013e-17
0,676700.0,5.5808e-17
0,677400.0,5.5594e-17
0,678100.0,5.5379999999999993e-17
0,678700.0,5.5166000000000004e-17
0,679400.0,5.4952e-17
0,680100.0,5.4730000000000004e-17
0,680800.0,5.451600000000001e-17
0,681500.0,5.4301999999999993e-17
0,682200.0,5.4079999999999996e-17
0,682800.0,5.3866e-17
0,683500.0,5.365300000000001e-17
0,684200.0,5.343e-17
0,684900.0,5.3217e-17
0,685600.0,5.3003e-17
0,686300.0,5.2781e-17
0,687000.0,5.2559e-17
0,687600.0,5.2327999999999995e-17
0,688300.0,5.2073000000000003e-17
0,689000.0,5.172e-17
0,689700.0,5.102899999999999e-17
0,690400.0,5.0049999999999995e-17
0,691100.0,4.9943000000000006e-17
0,691800.0,5.0518999999999994e-17
0,692500.0,5.072399999999999e-17
0,693200.0,5.0634000000000003e-17
0,693900.0,5.0469e-17
0,694600.0,5.028e-17
0,695300.0,5.0083e-17
0,696000.0,4.9885e-17
0,696700.0,4.9688e-17
0,697400.0,4.9491e-17
0,698100.0,4.9293000000000004e-17
0,698800.0,4.9096000000000004e-17
0,699500.0,4.8898e-17
0,700200.0,4.8701000000000006e-17
0,700900.0,4.8504e-17
0,701600.0,4.8306e-17
0,702300.0,4.8117e-17
0,703000.0,4.7920000000000004e-17
0,703700.0,4.7722e-17
0,704400.0,4.7533e-17
0,705100.0,4.733600000000001e-17
0,705800.0,4.7138e-17
0,706500.0,4.6949e-17
0,707200.0,4.6768e-17
0,707900.0,4.6579e-17
0,708600.0,4.6398e-17
0,709300.0,4.6217e-17
0,710100.0,4.6028e-17
0,710800.0,4.5847e-17
0,711500.0,4.5666000000000003e-17
0,712200.0,4.5484999999999995e-17
0,712900.0,4.530399999999999e-17
0,713600.0,4.5123e-17
0,714300.0,4.4942e-17
0,715100.0,4.4761000000000004e-17
0,715800.0,4.4579999999999995e-17
0,716500.0,4.4398999999999993e-17
0,717200.0,4.4227e-17
0,717900.0,4.4046e-17
0,718600.0,4.3873e-17
0,719400.0,4.3692e-17
0,720100.0,4.3519e-17
0,720800.0,4.3346000000000003e-17
0,721500.0,4.3166000000000006e-17
0,722300.0,4.2993000000000005e-17
0,723000.0,4.2820000000000005e-17
0,723700.0,4.2647e-17
0,724400.0,4.2483000000000004e-17
0,725200.0,4.231e-17
0,725900.0,4.2137e-17
0,726600.0,4.1965e-17
0,727300.0,4.1799999999999996e-17
0,728100.0,4.1626999999999996e-17
0,728800.0,4.1463e-17
0,729500.0,4.1298000000000003e-17
0,730300.0,4.1126e-17
0,731000.0,4.0961e-17
0,731700.0,4.0797e-17
0,732500.0,4.0632e-17
0,733200.0,4.0468000000000004e-17
0,733900.0,4.0303e-17
0,734700.0,4.0147e-17
0,735400.0,3.9982e-17
0,736100.0,3.9818e-17
0,736900.0,3.9662e-17
0,737600.0,3.9497e-17
0,738300.0,3.9341e-17
0,739100.0,3.9176e-17
0,739800.0,3.902e-17
0,740600.0,3.8864e-17
0,741300.0,3.8706999999999996e-17
0,742100.0,3.8543e-17
0,742800.0,3.8387e-17
0,743500.0,3.8229999999999995e-17
0,744300.0,3.8082e-17
0,745000.0,3.7926e-17
0,745800.0,3.7778000000000003e-17
0,746500.0,3.7622e-17
0,747300.0,3.7474e-17
0,748000.0,3.7326e-17
0,748800.0,3.7178e-17
0,749500.0,3.703e-17
0,750300.0,3.6882e-17
0,751000.0,3.6733000000000003e-17
0,751800.0,3.6585e-17
0,752500.0,3.6437e-17
0,753300.0,3.6289e-17
0,754000.0,3.6141e-17
0,754800.0,3.5993e-17
0,755600.0,3.5845e-17
0,756300.0,3.5697000000000003e-17
0,757100.0,3.5541e-17
0,757800.0,3.5393e-17
0,758600.0,3.5228000000000004e-17
0,759400.0,3.5064e-17
0,760100.0,3.4875e-17
0,760900.0,3.462e-17
0,761600.0,3.4233e-17
0,762400.0,3.3863000000000005e-17
0,763200.0,3.3855000000000004e-17
0,763900.0,3.3944999999999996e-17
0,764700.0,3.392e-17
0,765500.0,3.3863000000000005e-17
0,766200.0,3.3789000000000004e-17
0,767000.0,3.3682e-17
0,767800.0,3.3566999999999994e-17
0,768500.0,3.3452e-17
0,769300.0,3.332e-17
0,770100.0,3.3197e-17
0,770900.0,3.3065e-17
0,771600.0,3.2933e-17
0,772400.0,3.2801999999999995e-17
0,773200.0,3.2669999999999996e-17
0,774000.0,3.2539e-17
0,774700.0,3.2407e-17
0,775500.0,3.2275e-17
0,776300.0,3.2144e-17
0,777100.0,3.2012e-17
0,777800.0,3.1881e-17
0,778600.0,3.1749e-17
0,779400.0,3.1617e-17
0,780200.0,3.1494e-17
0,781000.0,3.1371e-17
0,781700.0,3.1246999999999994e-17
0,782500.0,3.1124e-17
0,783300.0,3.1001000000000003e-17
0,784100.0,3.0877e-17
0,784900.0,3.0754e-17
0,785700.0,3.0630000000000004e-17
0,786500.0,3.0514999999999995e-17
0,787200.0,3.0391999999999997e-17
0,788000.0,3.0268e-17
0,788800.0,3.0145e-17
0,789600.0,3.0021999999999996e-17
0,790400.0,2.9907e-17
0,791200.0,2.9783e-17
0,792000.0,2.9668e-17
0,792800.0,2.9545e-17
0,793600.0,2.943e-17
0,794400.0,2.9306e-17
0,795200.0,2.9191e-17
0,796000.0,2.9068e-17
0,796800.0,2.8952e-17
0,797600.0,2.8829e-17
0,798400.0,2.8706e-17
0,799200.0,2.8574e-17
0,800000.0,2.8443e-17
0,800800.0,2.8286e-17
0,801600.0,2.8089000000000005e-17
0,802400.0,2.7916e-17
0,803200.0,2.7850000000000005e-17
0,804000.0,2.7817e-17
0,804800.0,2.7751999999999998e-17
0,805600.0,2.7660999999999998e-17
0,806400.0,2.7562e-17
0,807200.0,2.7455999999999996e-17
0,808000.0,2.7349e-17
0,808800.0,2.7242e-17
0,809600.0,2.7135e-17
0,810500.0,2.7028e-17
0,811300.0,2.6929000000000002e-17
0,812100.0,2.6821999999999995e-17
0,812900.0,2.6715e-17
0,813700.0,2.6608000000000005e-17
0,814500.0,2.6500999999999998e-17
0,815300.0,2.6394e-17
0,816200.0,2.6288e-17
0,817000.0,2.6181e-17
0,817800.0,2.6082e-17
0,818600.0,2.5975e-17
0,819400.0,2.5868e-17
0,820300.0,2.5769000000000002e-17
0,821100.0,2.5661999999999995e-17
0,821900.0,2.5564000000000004e-17
0,822700.0,2.5456999999999996e-17
0,823600.0,2.5358000000000003e-17
0,824400.0,2.5251000000000002e-17
0,825200.0,2.5151999999999997e-17
0,826000.0,2.5054e-17
0,826900.0,2.4946999999999998e-17
0,827700.0,2.4848000000000002e-17
0,828500.0,2.4749000000000003e-17
0,829400.0,2.4651e-17
0,830200.0,2.4552e-17
0,831000.0,2.4453000000000004e-17
0,831900.0,2.4355e-17
0,832700.0,2.4256e-17
0,833500.0,2.4157e-17
0,834400.0,2.4059e-17
0,835200.0,2.3960000000000002e-17
0,836000.0,2.3861e-17
0,836900.0,2.3771e-17
0,837700.0,2.3672e-17
0,838500.0,2.3573000000000002e-17
0,839400.0,2.3483e-17
0,840200.0,2.3384e-17
0,841100.0,2.3294e-17
0,841900.0,2.3195e-17
0,842800.0,2.3104e-17
0,843600.0,2.3014e-17
0,844400.0,2.2915e-17
0,845300.0,2.2825e-17
0,846100.0,2.2734000000000002e-17
0,847000.0,2.2644e-17
0,847800.0,2.2553e-17
0,848700.0,2.2463e-17
0,849500.0,2.2371999999999998e-17
0,850400.0,2.2282e-17
0,851200.0,2.2191e-17
0,852100.0,2.2101e-17
0,853000.0,2.2019e-17
0,853800.0,2.1928000000000002e-17
0,854700.0,2.1838e-17
0,855500.0,2.1755e-17
0,856400.0,2.1665e-17
0,857200.0,2.1575e-17
0,858100.0,2.1491999999999996e-17
0,859000.0,2.1401999999999998e-17
0,859800.0,2.132e-17
0,860700.0,2.1229e-17
0,861500.0,2.1147e-17
0,862400.0,2.1065e-17
0,863300.0,2.0974e-17
0,864100.0,2.0892e-17
0,865000.0,2.081e-17
0,865900.0,2.0726999999999998e-17
0,866700.0,2.0645e-17
0,867600.0,2.0555000000000002e-17
0,868500.0,2.0472e-17
0,869300.0,2.039e-17
0,870200.0,2.0307999999999997e-17
0,871100.0,2.0226e-17
0,872000.0,2.0142999999999998e-17
0,872800.0,2.0060999999999998e-17
0,873700.0,1.9978999999999998e-17
0,874600.0,1.9897e-17
0,875500.0,1.9814000000000003e-17
0,876300.0,1.9739999999999998e-17
0,877200.0,1.9658e-17
0,878100.0,1.9575999999999998e-17
0,879000.0,1.9494e-17
0,879900.0,1.9403e-17
0,880700.0,1.9321e-17
0,881600.0,1.9239e-17
0,882500.0,1.9156e-17
0,883400.0,1.9082e-17
0,884300.0,1.8992000000000002e-17
0,885200.0,1.8884999999999998e-17
0,886100.0,1.8679e-17
0,886900.0,1.8342e-17
0,887800.0,1.8202000000000002e-17
0,888700.0,1.8375e-17
0,889600.0,1.8474000000000002e-17
0,890500.0,1.8449e-17
0,891400.0,1.8382999999999998e-17
0,892300.0,1.8300999999999998e-17
0,893200.0,1.821e-17
0,894100.0,1.8145e-17
0,895000.0,1.8087e-17
0,895900.0,1.8029000000000002e-17
0,896800.0,1.7964e-17
0,897700.0,1.7898e-17
0,898600.0,1.7832000000000002e-17
0,899500.0,1.7766e-17
0,900400.0,1.77e-17
0,901300.0,1.7626e-17
0,902200.0,1.7560999999999998e-17
0,903100.0,1.7487e-17
0,904000.0,1.7421e-17
0,904900.0,1.7347000000000002e-17
0,905800.0,1.7281e-17
0,906700.0,1.7215e-17
0,907600.0,1.7140999999999998e-17
0,908500.0,1.7075000000000002e-17
0,909400.0,1.7001e-17
0,910400.0,1.6935999999999997e-17
0,911300.0,1.687e-17
0,912200.0,1.6804e-17
0,913100.0,1.673e-17
0,914000.0,1.6664e-17
0,914900.0,1.6597999999999998e-17
0,915800.0,1.6533e-17
0,916800.0,1.6458e-17
0,917700.0,1.6393e-17
0,918600.0,1.6327e-17
0,919500.0,1.6261e-17
0,920400.0,1.6195e-17
0,921400.0,1.6121e-17
0,922300.0,1.6055e-17
0,923200.0,1.5973e-17
0,924100.0,1.5883e-17
0,925100.0,1.5743e-17
0,926000.0,1.557e-17
0,926900.0,1.5512999999999997e-17
0,927900.0,1.5562e-17
0,928800.0,1.557e-17
0,929700.0,1.5537e-17
0,930600.0,1.5488e-17
0,931600.0,1.543e-17
0,932500.0,1.5373e-17
0,933400.0,1.5307e-17
0,934400.0,1.5249000000000003e-17
0,935300.0,1.5184000000000002e-17
0,936300.0,1.5125999999999998e-17
0,937200.0,1.5068e-17
0,938100.0,1.5003e-17
0,939100.0,1.4945e-17
0,940000.0,1.4887e-17
0,941000.0,1.4822000000000003e-17
0,941900.0,1.4764000000000002e-17
0,942800.0,1.4698e-17
0,943800.0,1.4640999999999998e-17
0,944700.0,1.4574999999999998e-17
0,945700.0,1.4517e-17
0,946600.0,1.4443e-17
0,947600.0,1.4369e-17
0,948500.0,1.4279e-17
0,949500.0,1.4197000000000002e-17
0,950400.0,1.4164000000000003e-17
0,951400.0,1.4139000000000002e-17
0,952300.0,1.4098e-17
0,953300.0,1.4049e-17
0,954300.0,1.3999e-17
0,955200.0,1.395e-17
0,956200.0,1.3892000000000003e-17
0,957100.0,1.3843e-17
0,958100.0,1.3785e-17
0,959000.0,1.3727999999999998e-17
0,960000.0,1.3677999999999999e-17
0,961000.0,1.3621e-17
0,961900.0,1.3563e-17
0,962900.0,1.3514e-17
0,963900.0,1.3455999999999998e-17
0,964800.0,1.3407e-17
0,965800.0,1.3349e-17
0,966800.0,1.33e-17
0,967700.0,1.3242000000000001e-17
0,968700.0,1.3192999999999999e-17
0,969700.0,1.3136e-17
0,970600.0,1.3086000000000001e-17
0,971600.0,1.3029000000000002e-17
0,972600.0,1.2979000000000002e-17
0,973600.0,1.293e-17
0,974500.0,1.2872e-17
0,975500.0,1.2822999999999999e-17
0,976500.0,1.2774000000000002e-17
0,977500.0,1.2724000000000003e-17
0,978500.0,1.2667e-17
0,979400.0,1.2617e-17
0,980400.0,1.2567999999999998e-17
0,981400.0,1.2519e-17
0,982400.0,1.2469e-17
0,983400.0,1.242e-17
0,984400.0,1.2370999999999998e-17
0,985300.0,1.2312999999999999e-17
0,986300.0,1.2264000000000002e-17
0,987300.0,1.2214000000000001e-17
0,988300.0,1.2165e-17
0,989300.0,1.2116e-17
0,990300.0,1.2074000000000002e-17
0,991300.0,1.2025e-17
0,992300.0,1.1975999999999999e-17
0,993300.0,1.1926e-17
0,994300.0,1.1877000000000001e-17
0,995300.0,1.1827999999999999e-17
0,996300.0,1.1778e-17
0,997300.0,1.1737e-17
0,998300.0,1.1688e-17
0,999300.0,1.1639000000000001e-17
0,1000000.0,1.1589e-17
0,1001000.0,1.1548e-17
0,1002000.0,1.1499e-17
0,1003000.0,1.1449000000000001e-17
0,1004000.0,1.1400000000000001e-17
0,1005000.0,1.1359000000000001e-17
0,1006000.0,1.131e-17
0,1007000.0,1.1268e-17
0,1008000.0,1.1219000000000002e-17
0,1009000.0,1.117e-17
0,1010000.0,1.112e-17
0,1011000.0,1.1079000000000001e-17
0,1012000.0,1.1029999999999999e-17
0,1013000.0,1.0980999999999999e-17
0,1014000.0,1.0939000000000002e-17
0,1015000.0,1.0898e-17
0,1016000.0,1.0857e-17
0,1017000.0,1.0815999999999999e-17
